사고일시,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,가해운전자 차종,가해운전자 상해정도,피해운전자 차종,피해운전자 상해정도
2021년 5월 23일 14시,서울특별시 성동구 성수동1가,중상사고,0,1,0,0,승용,상해없음,원동기,중상
2021년 5월 23일 17시,서울특별시 동작구 대방동,중상사고,0,1,0,0,자전거,기타불명,보행자,중상
2021년 5월 23일 17시,서울특별시 강남구 논현동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 23일 18시,서울특별시 영등포구 문래동6가,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 23일 18시,서울특별시 강동구 암사동,중상사고,0,1,0,0,자전거,상해없음,자전거,중상
2021년 5월 23일 19시,서울특별시 중랑구 면목동,중상사고,0,5,1,0,승용,상해없음,승합,중상
2021년 5월 23일 19시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,승용,상해없음,개인형이동수단(PM),중상
2021년 5월 23일 20시,서울특별시 송파구 가락동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 23일 22시,서울특별시 중구 만리동2가,중상사고,0,1,0,0,이륜,중상,승용,상해없음
2021년 5월 23일 22시,서울특별시 관악구 봉천동,중상사고,0,1,1,0,승용,상해없음,이륜,경상
2021년 5월 23일 22시,서울특별시 관악구 신림동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
2021년 5월 23일 22시,서울특별시 서초구 서초동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 23일 23시,서울특별시 관악구 신림동,중상사고,0,1,0,0,이륜,중상,,
2021년 5월 24일 01시,서울특별시 광진구 구의동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 24일 02시,서울특별시 성동구 성수동1가,사망사고,1,0,1,0,승용,상해없음,보행자,사망
2021년 5월 24일 08시,서울특별시 성동구 마장동,중상사고,0,1,1,0,승용,상해없음,이륜,중상
2021년 5월 24일 08시,서울특별시 은평구 녹번동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
2021년 5월 24일 09시,서울특별시 동작구 노량진동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 24일 10시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 24일 10시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,상해없음,승합,중상
2021년 5월 24일 10시,서울특별시 서초구 양재동,중상사고,0,1,1,0,이륜,중상,승용,경상
2021년 5월 24일 12시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
2021년 5월 24일 13시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 24일 13시,서울특별시 노원구 월계동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 24일 14시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 24일 14시,서울특별시 구로구 구로동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
2021년 5월 24일 14시,서울특별시 노원구 중계동,중상사고,0,1,1,0,승용,중상,승용,경상
2021년 5월 24일 14시,서울특별시 서초구 반포동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 24일 14시,서울특별시 서초구 방배동,중상사고,0,1,1,0,승합,상해없음,보행자,중상
2021년 5월 24일 14시,서울특별시 강서구 방화동,중상사고,0,1,1,0,승용,상해없음,승용,경상
2021년 5월 24일 15시,서울특별시 강서구 염창동,중상사고,0,1,2,0,승용,상해없음,보행자,경상
2021년 5월 24일 17시,서울특별시 강북구 수유동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
2021년 5월 24일 18시,서울특별시 성북구 정릉동,중상사고,0,1,0,0,승합,상해없음,,
2021년 5월 24일 18시,서울특별시 영등포구 문래동3가,중상사고,0,2,1,0,이륜,경상,승용,중상
2021년 5월 24일 18시,서울특별시 동작구 신대방동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
2021년 5월 24일 21시,서울특별시 마포구 성산동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 24일 22시,서울특별시 성동구 행당동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 25일 01시,서울특별시 중구 을지로7가,중상사고,0,1,0,0,승합,상해없음,이륜,중상
2021년 5월 25일 02시,서울특별시 금천구 시흥동,중상사고,0,1,0,0,이륜,상해없음,개인형이동수단(PM),중상
2021년 5월 25일 06시,서울특별시 성동구 마장동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 25일 11시,서울특별시 동대문구 청량리동,중상사고,0,1,0,0,승합,상해없음,승용,중상
2021년 5월 25일 11시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,자전거,중상,화물,상해없음
2021년 5월 25일 12시,서울특별시 은평구 응암동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 25일 12시,서울특별시 강서구 방화동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 25일 14시,서울특별시 성북구 성북동1가,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 25일 16시,서울특별시 광진구 자양동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 25일 16시,서울특별시 중랑구 묵동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 25일 17시,서울특별시 송파구 잠실동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 25일 18시,서울특별시 은평구 수색동,중상사고,0,2,0,0,승용,상해없음,승합,상해없음
2021년 5월 25일 19시,서울특별시 은평구 역촌동,중상사고,0,1,0,0,이륜,기타불명,보행자,중상
2021년 5월 25일 19시,서울특별시 성동구 옥수동,중상사고,0,1,0,0,자전거,상해없음,자전거,중상
2021년 5월 25일 20시,서울특별시 마포구 서교동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 25일 22시,서울특별시 중랑구 중화동,중상사고,0,1,0,0,화물,상해없음,원동기,중상
2021년 5월 25일 23시,서울특별시 서대문구 홍제동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
2021년 5월 26일 03시,서울특별시 성동구 성수동1가,중상사고,0,1,0,0,원동기,중상,,
2021년 5월 26일 06시,서울특별시 양천구 신월동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 26일 07시,서울특별시 영등포구 영등포동5가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 26일 08시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 26일 10시,서울특별시 동작구 흑석동,중상사고,0,2,1,0,승용,상해없음,승용,경상
2021년 5월 26일 10시,서울특별시 강서구 마곡동,중상사고,0,1,1,0,승용,경상,승용,중상
2021년 5월 26일 10시,서울특별시 서초구 서초동,중상사고,0,1,0,0,승용,상해없음,자전거,중상
2021년 5월 26일 11시,서울특별시 마포구 성산동,중상사고,0,1,0,0,승용,상해없음,자전거,중상
2021년 5월 26일 12시,서울특별시 금천구 가산동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 26일 14시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 26일 15시,서울특별시 광진구 구의동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 26일 15시,서울특별시 강서구 내발산동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 26일 17시,서울특별시 종로구 내자동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 26일 17시,서울특별시 강북구 수유동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 26일 17시,서울특별시 광진구 자양동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 26일 17시,서울특별시 마포구 망원동,중상사고,0,1,0,0,승용,상해없음,자전거,중상
2021년 5월 26일 17시,서울특별시 강서구 마곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 26일 17시,서울특별시 강동구 상일동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
2021년 5월 26일 19시,서울특별시 금천구 독산동,중상사고,0,1,0,1,이륜,부상신고,이륜,중상
2021년 5월 26일 21시,서울특별시 종로구 묘동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 26일 21시,서울특별시 마포구 공덕동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
2021년 5월 26일 22시,서울특별시 종로구 창신동,중상사고,0,1,1,0,이륜,상해없음,승용,중상
2021년 5월 26일 22시,서울특별시 영등포구 양평동3가,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 27일 04시,서울특별시 영등포구 양화동,사망사고,1,0,0,0,화물,상해없음,보행자,사망
2021년 5월 27일 06시,서울특별시 서대문구 북아현동,사망사고,1,0,0,0,건설기계,상해없음,보행자,사망
2021년 5월 27일 08시,서울특별시 강남구 도곡동,중상사고,0,2,0,0,승용,상해없음,승용,중상
2021년 5월 27일 08시,서울특별시 강남구 수서동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 27일 09시,서울특별시 중랑구 망우동,중상사고,0,1,5,0,승용,상해없음,승용,경상
2021년 5월 27일 11시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
2021년 5월 27일 12시,서울특별시 광진구 중곡동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
2021년 5월 27일 15시,서울특별시 강북구 미아동,중상사고,0,1,0,0,승용,상해없음,승용,중상
2021년 5월 27일 18시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,이륜,상해없음,화물,중상
2021년 5월 27일 19시,서울특별시 송파구 마천동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 27일 22시,서울특별시 중구 흥인동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 28일 00시,서울특별시 마포구 대흥동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 28일 01시,서울특별시 마포구 성산동,사망사고,1,0,0,0,승합,상해없음,보행자,사망
2021년 5월 28일 01시,서울특별시 관악구 신림동,중상사고,0,2,0,0,이륜,중상,,
2021년 5월 28일 01시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,승용,중상
2021년 5월 28일 04시,서울특별시 중랑구 묵동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 28일 05시,서울특별시 서초구 반포동,중상사고,0,1,1,0,승용,상해없음,승용,중상
2021년 5월 28일 08시,서울특별시 동작구 노량진동,중상사고,0,1,1,0,승용,상해없음,승용,경상
2021년 5월 28일 08시,서울특별시 양천구 신월동,중상사고,0,1,0,0,승용,상해없음,승용,중상
2021년 5월 28일 13시,서울특별시 중구 신당동,중상사고,0,1,0,0,원동기,기타불명,이륜,중상
2021년 5월 28일 13시,서울특별시 금천구 독산동,중상사고,0,1,0,0,건설기계,상해없음,보행자,중상
2021년 5월 28일 14시,서울특별시 강북구 수유동,중상사고,0,1,0,0,자전거,중상,승용,상해없음
2021년 5월 28일 15시,서울특별시 중랑구 망우동,중상사고,0,1,0,0,승용,기타불명,,
2021년 5월 28일 17시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승합,상해없음,,
2021년 5월 28일 17시,서울특별시 은평구 대조동,중상사고,0,1,0,0,화물,상해없음,보행자,중상
2021년 5월 28일 18시,서울특별시 성동구 성수동2가,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 28일 18시,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,승용,상해없음,자전거,중상
2021년 5월 28일 19시,서울특별시 중구 황학동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
2021년 5월 28일 19시,서울특별시 용산구 한강로3가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 28일 19시,서울특별시 동대문구 휘경동,중상사고,0,1,0,0,승용,상해없음,승용,중상
2021년 5월 28일 21시,서울특별시 금천구 시흥동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 28일 22시,서울특별시 강남구 청담동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 28일 22시,서울특별시 서초구 서초동,중상사고,0,1,0,0,개인형이동수단(PM),상해없음,보행자,중상
2021년 5월 28일 23시,서울특별시 서초구 염곡동,사망사고,1,0,0,0,승용,상해없음,승용,상해없음
2021년 5월 29일 02시,서울특별시 용산구 한남동,중상사고,0,1,0,0,승용,상해없음,승용,중상
2021년 5월 29일 07시,서울특별시 강남구 개포동,중상사고,0,1,1,0,승용,경상,승용,중상
2021년 5월 29일 11시,서울특별시 영등포구 신길동,사망사고,1,0,0,0,화물,상해없음,보행자,사망
2021년 5월 29일 12시,서울특별시 은평구 녹번동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 29일 12시,서울특별시 동작구 사당동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 29일 12시,서울특별시 송파구 마천동,중상사고,0,2,2,0,승용,상해없음,승합,경상
2021년 5월 29일 13시,서울특별시 송파구 방이동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 29일 14시,서울특별시 강동구 천호동,중상사고,0,1,1,0,자전거,경상,자전거,기타불명
2021년 5월 29일 17시,서울특별시 동작구 신대방동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 29일 18시,서울특별시 강남구 역삼동,중상사고,0,1,0,0,승용,상해없음,승용,중상
2021년 5월 29일 19시,서울특별시 마포구 상암동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 29일 19시,서울특별시 서초구 양재동,중상사고,0,1,0,0,자전거,중상,승용,상해없음
2021년 5월 29일 19시,서울특별시 양천구 신정동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 29일 19시,서울특별시 양천구 신정동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 29일 23시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
2021년 5월 30일 00시,서울특별시 마포구 동교동,중상사고,0,1,0,0,원동기,상해없음,보행자,중상
2021년 5월 30일 03시,서울특별시 금천구 독산동,중상사고,0,1,0,0,승용,상해없음,화물,중상
2021년 5월 30일 03시,서울특별시 송파구 송파동,중상사고,0,1,0,0,승용,상해없음,보행자,중상
2021년 5월 30일 05시,서울특별시 동대문구 장안동,사망사고,1,0,0,0,승용,상해없음,보행자,사망
2021년 5월 30일 07시,서울특별시 성북구 정릉동,중상사고,0,1,0,0,승합,상해없음,보행자,중상
2021년 5월 30일 09시,서울특별시 광진구 광장동,중상사고,0,1,0,0,승용,상해없음,승용,중상
