,index,사고일시,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,가해운전자 차종,가해운전자 상해정도,피해운전자 차종,피해운전자 상해정도
232,1056,2019년 2월 12일 00시,서울특별시 강남구 도곡동,사망사고,1,0,0,0,승용,상해없음,이륜,사망
233,1061,2019년 2월 12일 09시,서울특별시 용산구 동빙고동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
234,1064,2019년 2월 12일 12시,서울특별시 강서구 외발산동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
235,1065,2019년 2월 12일 13시,서울특별시 중구 충정로1가,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
236,1072,2019년 2월 12일 17시,서울특별시 서대문구 남가좌동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
237,1073,2019년 2월 12일 17시,서울특별시 동대문구 이문동,중상사고,0,1,1,0,이륜,경상,이륜,중상
238,1077,2019년 2월 12일 18시,서울특별시 강남구 논현동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
239,1083,2019년 2월 12일 22시,서울특별시 강남구 논현동,중상사고,0,2,0,0,개인형이동수단(PM),중상,이륜,중상
240,1092,2019년 2월 13일 09시,서울특별시 성동구 성수동1가,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
241,1094,2019년 2월 13일 10시,서울특별시 동대문구 용두동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
242,1097,2019년 2월 13일 13시,서울특별시 은평구 역촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
243,1099,2019년 2월 13일 14시,서울특별시 강남구 청담동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
244,1103,2019년 2월 13일 18시,서울특별시 중구 신당동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
245,1105,2019년 2월 13일 18시,서울특별시 구로구 구로동,중상사고,0,1,0,1,이륜,중상,승용,부상신고
246,1106,2019년 2월 13일 19시,서울특별시 구로구 고척동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
247,1111,2019년 2월 14일 02시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
248,1122,2019년 2월 14일 11시,서울특별시 동대문구 장안동,중상사고,0,2,0,0,화물,상해없음,이륜,중상
249,1123,2019년 2월 14일 11시,서울특별시 강동구 천호동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
250,1124,2019년 2월 14일 11시,서울특별시 송파구 문정동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
251,1125,2019년 2월 14일 13시,서울특별시 동작구 상도동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
252,1135,2019년 2월 14일 22시,서울특별시 광진구 구의동,중상사고,0,1,3,0,이륜,중상,승용,경상
253,1137,2019년 2월 14일 22시,서울특별시 구로구 고척동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
254,1138,2019년 2월 14일 23시,서울특별시 금천구 시흥동,중상사고,0,1,1,0,이륜,중상,승용,상해없음
255,1151,2019년 2월 15일 10시,서울특별시 금천구 독산동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
256,1153,2019년 2월 15일 11시,서울특별시 중랑구 신내동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
257,1155,2019년 2월 15일 12시,서울특별시 서초구 잠원동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
258,1156,2019년 2월 15일 14시,서울특별시 영등포구 신길동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
259,1158,2019년 2월 15일 14시,서울특별시 송파구 석촌동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
260,1159,2019년 2월 15일 15시,서울특별시 용산구 이촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
261,1161,2019년 2월 15일 16시,서울특별시 강남구 신사동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
262,1162,2019년 2월 15일 17시,서울특별시 서대문구 충정로3가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
263,1164,2019년 2월 15일 18시,서울특별시 노원구 하계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
264,1166,2019년 2월 15일 20시,서울특별시 금천구 독산동,중상사고,0,1,1,0,이륜,중상,승용,경상
265,1178,2019년 2월 16일 11시,서울특별시 용산구 한남동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
266,1183,2019년 2월 16일 13시,서울특별시 영등포구 영등포동4가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
267,1187,2019년 2월 16일 14시,서울특별시 광진구 자양동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
268,1188,2019년 2월 16일 14시,서울특별시 영등포구 영등포동6가,중상사고,0,1,0,0,승합,상해없음,이륜,중상
269,1191,2019년 2월 16일 16시,서울특별시 용산구 보광동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
270,1194,2019년 2월 16일 17시,서울특별시 중구 신당동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
271,1198,2019년 2월 16일 20시,서울특별시 구로구 오류동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
272,1200,2019년 2월 16일 22시,서울특별시 중랑구 묵동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
273,1201,2019년 2월 16일 23시,서울특별시 강북구 미아동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
274,1203,2019년 2월 16일 23시,서울특별시 강서구 등촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
275,1208,2019년 2월 17일 00시,서울특별시 노원구 중계동,중상사고,0,2,0,0,승용,상해없음,이륜,중상
276,1209,2019년 2월 17일 00시,서울특별시 강남구 역삼동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
277,1218,2019년 2월 17일 08시,서울특별시 강서구 가양동,중상사고,0,1,1,0,승용,상해없음,이륜,중상
278,1219,2019년 2월 17일 09시,서울특별시 영등포구 영등포동3가,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
279,1224,2019년 2월 17일 15시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
280,1225,2019년 2월 17일 16시,서울특별시 성동구 금호동1가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
281,1226,2019년 2월 17일 18시,서울특별시 성북구 정릉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
282,1229,2019년 2월 17일 18시,서울특별시 은평구 불광동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
283,1230,2019년 2월 17일 19시,서울특별시 성동구 옥수동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
284,1231,2019년 2월 17일 19시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
285,1234,2019년 2월 17일 21시,서울특별시 강남구 개포동,중상사고,0,1,1,0,이륜,중상,승용,경상
286,1238,2019년 2월 18일 00시,서울특별시 강동구 암사동,중상사고,0,1,1,0,이륜,상해없음,승용,경상
287,1244,2019년 2월 18일 08시,서울특별시 강남구 신사동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
288,1247,2019년 2월 18일 11시,서울특별시 용산구 한남동,중상사고,0,1,0,0,이륜,상해없음,승용,중상
289,1250,2019년 2월 18일 14시,서울특별시 용산구 이태원동,중상사고,0,1,0,0,화물,기타불명,이륜,중상
290,1253,2019년 2월 18일 17시,서울특별시 구로구 신도림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
291,1261,2019년 2월 18일 20시,서울특별시 서초구 방배동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
292,1266,2019년 2월 19일 03시,서울특별시 관악구 신림동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
293,1267,2019년 2월 19일 04시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
294,1271,2019년 2월 19일 13시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
295,1272,2019년 2월 19일 14시,서울특별시 송파구 송파동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
296,1276,2019년 2월 19일 19시,서울특별시 용산구 이태원동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
297,1277,2019년 2월 19일 19시,서울특별시 강동구 둔촌동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
298,1279,2019년 2월 19일 23시,서울특별시 송파구 신천동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
299,1283,2019년 2월 20일 02시,서울특별시 동작구 사당동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
300,1287,2019년 2월 20일 09시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
301,1288,2019년 2월 20일 11시,서울특별시 동대문구 이문동,중상사고,0,1,0,0,이륜,상해없음,승용,중상
302,1291,2019년 2월 20일 14시,서울특별시 강남구 개포동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
303,1297,2019년 2월 20일 19시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
304,1299,2019년 2월 20일 21시,서울특별시 양천구 신정동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
305,1302,2019년 2월 21일 00시,서울특별시 종로구 종로6가,중상사고,0,1,0,0,이륜,상해없음,승용,중상
306,1316,2019년 2월 21일 14시,서울특별시 은평구 불광동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
307,1318,2019년 2월 21일 15시,서울특별시 강서구 마곡동,중상사고,0,1,0,0,이륜,중상,화물,상해없음
308,1323,2019년 2월 21일 18시,서울특별시 강서구 등촌동,중상사고,0,1,1,0,이륜,중상,승용,경상
309,1324,2019년 2월 21일 19시,서울특별시 강동구 천호동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
310,1330,2019년 2월 22일 00시,서울특별시 동대문구 장안동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
311,1335,2019년 2월 22일 05시,서울특별시 양천구 신정동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
312,1337,2019년 2월 22일 08시,서울특별시 광진구 구의동,중상사고,0,1,0,0,이륜,상해없음,,
313,1339,2019년 2월 22일 08시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
314,1344,2019년 2월 22일 11시,서울특별시 동작구 대방동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
315,1350,2019년 2월 22일 14시,서울특별시 송파구 가락동,중상사고,0,1,0,1,이륜,부상신고,승용,상해없음
316,1370,2019년 2월 23일 11시,서울특별시 성북구 정릉동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
317,1371,2019년 2월 23일 11시,서울특별시 동대문구 청량리동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
318,1372,2019년 2월 23일 11시,서울특별시 중랑구 묵동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
319,1373,2019년 2월 23일 11시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
320,1377,2019년 2월 23일 13시,서울특별시 노원구 중계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
321,1381,2019년 2월 23일 15시,서울특별시 동대문구 신설동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
322,1385,2019년 2월 23일 16시,서울특별시 송파구 마천동,중상사고,0,1,0,1,이륜,부상신고,이륜,중상
323,1388,2019년 2월 23일 17시,서울특별시 마포구 서교동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
324,1389,2019년 2월 23일 17시,서울특별시 강남구 대치동,중상사고,0,1,1,0,이륜,상해없음,승합,경상
325,1391,2019년 2월 23일 19시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
326,1407,2019년 2월 24일 14시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
327,1412,2019년 2월 24일 18시,서울특별시 용산구 갈월동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
328,1416,2019년 2월 24일 19시,서울특별시 중랑구 신내동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
329,1419,2019년 2월 24일 23시,서울특별시 영등포구 양평동4가,중상사고,0,1,1,0,승용,상해없음,이륜,경상
330,1420,2019년 2월 25일 00시,서울특별시 성동구 성수동2가,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
331,1426,2019년 2월 25일 07시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
332,1429,2019년 2월 25일 12시,서울특별시 동대문구 장안동,중상사고,0,2,0,0,이륜,중상,보행자,중상
333,1431,2019년 2월 25일 12시,서울특별시 노원구 하계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
334,1434,2019년 2월 25일 15시,서울특별시 동대문구 장안동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
335,1439,2019년 2월 25일 18시,서울특별시 구로구 개봉동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
336,1440,2019년 2월 25일 19시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
337,1443,2019년 2월 25일 20시,서울특별시 양천구 신정동,중상사고,0,1,0,1,이륜,부상신고,보행자,중상
338,1444,2019년 2월 25일 20시,서울특별시 강남구 대치동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
339,1446,2019년 2월 25일 21시,서울특별시 서초구 양재동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
340,1449,2019년 2월 25일 23시,서울특별시 중랑구 망우동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
341,1451,2019년 2월 26일 08시,서울특별시 종로구 종로5가,중상사고,0,1,0,0,이륜,중상,기타불명,기타불명
342,1453,2019년 2월 26일 08시,서울특별시 성동구 금호동1가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
343,1459,2019년 2월 26일 15시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
344,1460,2019년 2월 26일 17시,서울특별시 성동구 성수동1가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
345,1466,2019년 2월 26일 19시,서울특별시 강남구 대치동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
346,1467,2019년 2월 26일 21시,서울특별시 성북구 삼선동2가,중상사고,0,1,0,0,이륜,중상,승용,상해없음
347,1471,2019년 2월 27일 08시,서울특별시 서대문구 북가좌동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
348,1472,2019년 2월 27일 08시,서울특별시 성북구 안암동5가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
349,1474,2019년 2월 27일 10시,서울특별시 성북구 종암동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
350,1480,2019년 2월 27일 15시,서울특별시 성북구 정릉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
351,1481,2019년 2월 27일 15시,서울특별시 송파구 장지동,사망사고,1,0,2,0,이륜,사망,승용,경상
352,1486,2019년 2월 27일 19시,서울특별시 종로구 창신동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
353,1492,2019년 2월 27일 22시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
354,1495,2019년 2월 27일 23시,서울특별시 강남구 역삼동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
355,1496,2019년 2월 28일 01시,서울특별시 강남구 논현동,중상사고,0,1,0,0,이륜,중상,,
356,1500,2019년 2월 28일 11시,서울특별시 강서구 등촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
357,1503,2019년 2월 28일 13시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
358,1504,2019년 2월 28일 14시,서울특별시 중랑구 중화동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
359,1509,2019년 2월 28일 16시,서울특별시 강남구 삼성동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
