,자치구,행정동,사망자수,중상자수,경상자수
6898,금천구,독산동,0,1,0
6899,관악구,신림동,0,1,2
6900,서초구,잠원동,0,1,0
6901,종로구,통의동,0,2,0
6902,중구,신당동,0,1,0
6903,은평구,증산동,0,1,0
6904,동대문구,휘경동,0,1,0
6905,영등포구,여의도동,0,1,0
6906,양천구,목동,0,1,0
6907,은평구,역촌동,0,1,0
6908,서초구,서초동,0,1,1
6909,성북구,삼선동4가,0,1,0
6910,용산구,이태원동,0,1,0
6911,영등포구,신길동,0,1,1
6912,송파구,마천동,0,1,0
6913,강남구,일원동,0,1,0
6914,강북구,미아동,0,1,0
6915,동대문구,답십리동,0,1,0
6916,서초구,서초동,0,1,0
6917,서초구,서초동,0,1,0
6918,금천구,독산동,0,1,0
6919,노원구,중계동,0,1,0
6920,은평구,응암동,0,1,0
6921,동작구,사당동,0,1,0
6922,양천구,신월동,0,1,0
6923,강남구,역삼동,0,1,0
6924,은평구,신사동,0,1,0
6925,노원구,공릉동,0,1,1
6926,관악구,신림동,0,1,0
6927,금천구,시흥동,0,1,0
6928,관악구,봉천동,0,1,0
6929,강남구,논현동,0,1,0
6930,중랑구,상봉동,0,1,0
6931,성동구,성수동2가,0,1,0
6932,성북구,장위동,0,2,1
6933,구로구,신도림동,0,1,0
6934,종로구,부암동,0,1,0
6935,강남구,대치동,0,1,0
6936,영등포구,신길동,0,1,0
6937,성동구,행당동,0,1,0
6938,강남구,대치동,0,1,0
6939,마포구,신수동,0,1,0
6940,강서구,화곡동,0,1,0
6941,강서구,등촌동,0,1,0
6942,동작구,상도동,0,1,0
6943,중랑구,묵동,0,1,0
6944,은평구,불광동,0,1,0
6945,동대문구,장안동,0,1,0
6946,강남구,압구정동,0,1,0
6947,서대문구,연희동,0,1,0
6948,도봉구,창동,0,1,0
6949,영등포구,영등포동7가,0,1,0
6950,송파구,가락동,0,1,0
6951,송파구,문정동,0,1,0
6952,은평구,역촌동,0,1,0
6953,동대문구,전농동,0,1,1
6954,강북구,수유동,0,1,0
6955,관악구,신림동,0,1,0
6956,은평구,불광동,0,1,0
6957,강서구,내발산동,0,2,0
6958,영등포구,당산동,0,1,0
6959,성북구,동소문동3가,0,1,0
6960,은평구,증산동,0,1,1
6961,강남구,역삼동,1,0,0
6962,송파구,문정동,0,1,0
6963,서초구,양재동,0,1,0
6964,마포구,신공덕동,0,1,0
6965,강북구,미아동,0,2,0
6966,서대문구,연희동,0,1,0
6967,은평구,구산동,0,1,0
6968,노원구,공릉동,0,1,0
6969,도봉구,창동,0,1,0
6970,양천구,목동,0,1,0
6971,양천구,목동,0,1,0
6972,강남구,대치동,0,1,0
6973,동대문구,장안동,0,1,0
6974,중랑구,신내동,0,1,1
6975,양천구,신월동,0,1,0
6976,영등포구,양평동6가,0,1,0
6977,성북구,삼선동4가,0,1,0
6978,동작구,신대방동,0,1,0
6979,양천구,신월동,0,1,0
6980,중랑구,망우동,0,1,0
6981,강남구,역삼동,0,1,1
6982,강남구,논현동,0,1,0
6983,중랑구,묵동,0,1,0
6984,성동구,하왕십리동,0,1,0
6985,동작구,상도동,0,1,0
6986,광진구,중곡동,0,1,0
6987,구로구,개봉동,0,1,0
6988,동대문구,답십리동,0,1,0
6989,금천구,독산동,1,0,2
6990,성북구,종암동,0,1,0
6991,은평구,역촌동,0,1,0
6992,양천구,신월동,0,1,0
6993,노원구,공릉동,0,1,0
6994,서초구,서초동,0,1,0
6995,관악구,봉천동,0,1,0
6996,강동구,성내동,0,1,0
6997,영등포구,영등포동7가,0,1,0
6998,중랑구,면목동,0,1,0
6999,관악구,신림동,0,1,0
7000,노원구,하계동,0,1,0
7001,강북구,미아동,0,1,0
7002,관악구,신림동,0,1,0
7003,중랑구,중화동,0,1,1
7004,금천구,시흥동,1,0,0
7005,종로구,평창동,0,1,0
7006,서대문구,홍은동,0,1,0
7007,송파구,가락동,0,1,0
7008,서초구,서초동,0,1,0
7009,양천구,신정동,0,1,0
7010,영등포구,당산동3가,0,1,0
7011,중랑구,면목동,0,1,0
7012,중랑구,면목동,0,1,0
7013,서초구,서초동,0,1,0
7014,서초구,서초동,1,1,1
7015,서대문구,연희동,0,2,0
7016,동대문구,휘경동,0,1,1
7017,관악구,봉천동,0,1,1
7018,강남구,압구정동,0,1,0
7019,성동구,용답동,0,1,0
7020,강북구,미아동,0,1,0
7021,서초구,서초동,0,1,0
7022,광진구,자양동,0,1,0
7023,양천구,신정동,0,1,0
7024,양천구,목동,0,1,0
7025,도봉구,쌍문동,0,1,0
7026,강동구,암사동,0,1,0
7027,동작구,상도동,0,1,0
7028,중랑구,묵동,0,1,0
7029,광진구,중곡동,0,1,0
7030,강남구,역삼동,0,1,1
7031,은평구,녹번동,0,1,0
7032,종로구,창신동,0,1,0
7033,은평구,진관동,1,1,0
7034,강북구,수유동,0,1,0
7035,강북구,번동,0,1,0
7036,도봉구,쌍문동,0,1,0
7037,동대문구,용두동,0,1,1
7038,강남구,논현동,0,1,0
7039,강동구,천호동,0,1,1
7040,강남구,대치동,0,1,0
7041,도봉구,방학동,0,1,0
7042,성북구,동선동3가,0,1,0
7043,금천구,독산동,0,1,0
7044,강서구,개화동,0,1,0
7045,금천구,독산동,0,1,0
7046,노원구,중계동,0,1,0
7047,송파구,잠실동,0,1,0
7048,동대문구,휘경동,1,0,0
7049,송파구,가락동,0,1,0
7050,관악구,봉천동,1,0,0
7051,양천구,신월동,0,1,0
7052,강북구,번동,0,1,0
7053,노원구,중계동,0,1,0
7054,중랑구,묵동,0,1,0
7055,용산구,한강로1가,0,1,0
7056,중랑구,면목동,0,1,0
7057,강남구,논현동,0,1,0
7058,동대문구,제기동,0,1,1
7059,양천구,신월동,0,1,0
7060,영등포구,양평동1가,0,1,0
7061,강북구,미아동,0,2,0
7062,동대문구,답십리동,0,1,0
7063,마포구,서교동,0,1,0
7064,용산구,한남동,0,1,0
7065,강동구,암사동,0,1,0
7066,노원구,공릉동,0,1,0
7067,동작구,상도1동,0,1,0
7068,구로구,가리봉동,1,0,0
7069,성북구,정릉동,0,1,0
7070,강북구,번동,0,1,0
7071,강남구,수서동,0,1,0
7072,중랑구,중화동,0,1,0
7073,서초구,신원동,0,1,0
7074,영등포구,여의도동,0,1,0
7075,마포구,창전동,0,1,1
7076,노원구,상계동,0,1,0
7077,강남구,도곡동,0,1,0
7078,송파구,방이동,0,1,0
7079,마포구,성산동,0,1,0
7080,성북구,장위동,0,1,0
7081,도봉구,방학동,0,1,0
7082,광진구,중곡동,0,1,2
7083,동대문구,이문동,0,1,0
7084,성동구,하왕십리동,0,1,0
7085,성북구,성북동1가,0,1,0
7086,노원구,하계동,0,1,1
7087,강서구,마곡동,0,1,0
7088,용산구,원효로1가,0,1,0
7089,강북구,번동,0,1,0
7090,동대문구,용두동,0,1,0
7091,구로구,개봉동,0,1,0
7092,영등포구,대림동,0,1,0
7093,중랑구,상봉동,0,1,0
7094,마포구,동교동,0,1,0
7095,광진구,광장동,0,1,0
7096,마포구,상암동,1,0,1
7097,양천구,신정동,0,1,0
7098,성동구,금호동1가,0,1,0
7099,동대문구,장안동,0,1,0
7100,양천구,신정동,0,1,0
7101,서초구,신원동,0,1,0
7102,은평구,갈현동,0,1,0
7103,성동구,성수동1가,0,1,0
7104,관악구,봉천동,0,1,0
7105,강남구,대치동,0,1,0
7106,용산구,한남동,0,1,0
7107,서초구,잠원동,0,1,0
7108,노원구,중계동,0,1,0
7109,동대문구,전농동,0,1,0
7110,양천구,신월동,0,1,0
7111,강남구,신사동,0,1,0
7112,서초구,내곡동,0,1,1
7113,관악구,봉천동,0,1,0
7114,영등포구,영등포동6가,0,1,0
7115,강남구,논현동,0,1,0
7116,성북구,종암동,0,1,1
7117,강북구,미아동,0,1,0
7118,동대문구,용두동,0,1,1
7119,강동구,명일동,0,1,0
7120,종로구,종로5가,0,1,0
7121,은평구,진관동,0,1,0
7122,동대문구,청량리동,0,1,0
7123,서초구,서초동,0,1,0
7124,노원구,하계동,0,1,0
7125,강서구,화곡동,0,1,0
7126,중랑구,묵동,0,1,0
7127,마포구,상수동,0,1,0
7128,동작구,상도1동,0,1,1
7129,종로구,혜화동,0,1,0
7130,노원구,상계동,0,1,0
7131,서대문구,홍제동,0,1,0
7132,마포구,성산동,0,1,0
7133,강북구,미아동,0,1,1
7134,은평구,신사동,0,1,0
7135,은평구,녹번동,0,1,0
7136,마포구,노고산동,0,1,0
7137,송파구,잠실동,0,1,0
7138,관악구,봉천동,0,1,0
7139,강서구,방화동,0,1,0
7140,용산구,서빙고동,0,1,0
7141,강북구,번동,1,0,0
7142,중랑구,묵동,0,1,0
7143,성동구,응봉동,0,1,0
7144,마포구,동교동,0,1,1
7145,영등포구,신길동,0,1,0
7146,중랑구,중화동,0,1,0
7147,성동구,하왕십리동,0,1,0
7148,구로구,구로동,0,1,0
7149,강동구,길동,0,1,0
7150,강동구,고덕동,0,1,0
7151,강북구,수유동,0,1,0
7152,관악구,봉천동,0,1,0
7153,동대문구,청량리동,0,1,0
7154,중랑구,상봉동,0,1,0
7155,영등포구,대림동,0,1,0
7156,중구,쌍림동,0,1,0
7157,강동구,명일동,1,0,0
7158,영등포구,신길동,0,1,0
7159,은평구,역촌동,0,1,0
7160,중랑구,면목동,0,1,0
7161,동대문구,청량리동,0,1,0
7162,강서구,화곡동,0,1,0
7163,강북구,미아동,0,1,0
7164,도봉구,방학동,0,1,0
7165,영등포구,영등포동7가,0,1,0
7166,금천구,독산동,0,1,1
7167,구로구,오류동,0,1,1
7168,관악구,신림동,0,1,0
7169,노원구,상계동,0,1,0
7170,영등포구,문래동1가,0,1,0
7171,영등포구,신길동,1,0,0
7172,동대문구,청량리동,0,1,0
7173,서대문구,현저동,0,1,0
7174,강서구,화곡동,0,1,0
7175,용산구,용산동2가,0,1,0
7176,영등포구,도림동,0,1,0
7177,관악구,신림동,0,1,0
7178,노원구,상계동,0,1,0
7179,강동구,천호동,0,1,0
7180,마포구,동교동,0,1,0
7181,구로구,가리봉동,0,1,1
7182,노원구,상계동,0,1,1
7183,용산구,용산동4가,0,1,0
7184,강서구,염창동,0,1,0
7185,영등포구,여의도동,0,1,0
7186,중랑구,신내동,0,1,0
7187,관악구,봉천동,0,1,0
7188,강동구,천호동,0,1,0
7189,서대문구,냉천동,0,1,0
7190,강북구,미아동,0,1,0
7191,중구,중림동,0,1,0
7192,송파구,송파동,0,1,0
7193,구로구,구로동,0,1,0
7194,강남구,도곡동,0,1,0
7195,양천구,신정동,0,1,0
7196,양천구,신정동,0,1,0
7197,관악구,신림동,0,1,2
7198,강남구,역삼동,0,1,0
7199,송파구,삼전동,0,1,0
7200,강남구,개포동,0,1,0
7201,송파구,마천동,0,1,0
7202,성동구,옥수동,0,1,0
7203,강서구,등촌동,0,1,0
7204,송파구,가락동,0,1,1
7205,영등포구,신길동,0,1,1
7206,강남구,청담동,0,1,0
7207,관악구,남현동,0,1,0
7208,양천구,목동,0,1,0
7209,구로구,개봉동,0,1,1
7210,노원구,중계동,0,1,0
7211,성동구,행당동,0,1,0
7212,노원구,월계동,0,1,0
7213,송파구,석촌동,0,1,0
7214,강남구,청담동,0,1,0
7215,중구,신당동,0,1,0
7216,강남구,도곡동,0,1,0
7217,성북구,삼선동5가,0,1,0
7218,성동구,성수동1가,0,1,0
7219,서대문구,홍은동,0,1,0
7220,관악구,신림동,0,1,0
7221,노원구,월계동,0,1,0
7222,구로구,구로동,0,1,1
7223,관악구,봉천동,0,1,0
7224,강남구,대치동,0,1,0
7225,성북구,정릉동,0,1,0
7226,서초구,반포동,0,1,0
7227,동대문구,이문동,0,1,0
7228,금천구,시흥동,0,1,1
7229,강남구,역삼동,0,1,0
7230,양천구,신월동,0,1,0
7231,노원구,하계동,0,1,0
7232,서대문구,홍은동,0,1,0
7233,동대문구,용두동,0,1,0
7234,영등포구,양평동6가,0,1,0
7235,영등포구,당산동,0,1,0
7236,강남구,대치동,0,1,1
7237,양천구,목동,0,1,0
7238,송파구,오금동,0,1,0
7239,노원구,상계동,0,1,0
7240,서대문구,홍제동,1,0,0
7241,종로구,사직동,0,1,0
7242,동대문구,용두동,0,1,0
7243,영등포구,여의도동,0,1,2
7244,강서구,등촌동,0,1,2
7245,노원구,공릉동,0,1,0
7246,영등포구,대림동,0,2,0
7247,동대문구,회기동,0,1,0
7248,금천구,시흥동,0,1,0
7249,강동구,성내동,0,1,1
7250,양천구,목동,0,1,0
7251,노원구,월계동,0,1,1
7252,강남구,역삼동,0,1,0
7253,도봉구,방학동,0,2,0
7254,성동구,금호동1가,0,1,0
7255,구로구,구로동,0,1,0
7256,구로구,구로동,0,1,0
7257,송파구,오금동,0,1,0
7258,강남구,대치동,0,1,0
7259,서초구,서초동,0,1,0
7260,송파구,잠실동,0,1,0
7261,영등포구,당산동1가,0,1,0
7262,관악구,봉천동,0,1,0
7263,강북구,수유동,0,1,0
7264,광진구,중곡동,0,2,0
7265,중구,의주로2가,0,1,0
7266,금천구,독산동,0,1,0
7267,광진구,구의동,0,1,0
7268,서대문구,북가좌동,0,1,0
7269,종로구,숭인동,0,1,0
7270,관악구,봉천동,0,1,1
7271,관악구,신림동,0,1,0
7272,성북구,하월곡동,0,1,0
7273,강남구,삼성동,0,2,0
7274,강서구,방화동,0,2,0
7275,강동구,상일동,0,1,0
7276,성북구,종암동,0,1,0
7277,관악구,신림동,0,1,0
7278,중랑구,중화동,0,1,0
7279,송파구,오금동,0,1,0
7280,광진구,화양동,0,1,0
7281,양천구,목동,0,1,0
7282,노원구,하계동,0,1,0
7283,동대문구,신설동,0,1,0
7284,도봉구,창동,0,1,0
7285,강남구,도곡동,0,1,2
7286,동작구,신대방동,0,1,2
7287,구로구,개봉동,0,1,0
7288,동대문구,용두동,0,1,0
7289,동작구,노량진동,0,1,0
7290,송파구,신천동,0,1,0
7291,서대문구,미근동,0,1,0
7292,성동구,옥수동,0,1,0
7293,강북구,수유동,0,1,0
7294,강서구,화곡동,0,1,0
7295,관악구,봉천동,0,1,0
7296,광진구,구의동,0,1,0
7297,강남구,신사동,0,1,0
7298,관악구,봉천동,0,2,0
7299,광진구,능동,0,1,0
7300,은평구,수색동,0,1,0
7301,강북구,번동,0,1,0
7302,동대문구,제기동,0,1,0
7303,송파구,가락동,0,2,0
7304,강서구,화곡동,0,1,1
7305,중랑구,상봉동,0,1,0
7306,서초구,방배동,0,1,0
7307,동대문구,장안동,0,1,0
7308,서초구,양재동,0,1,0
7309,금천구,시흥동,1,0,0
7310,송파구,가락동,0,1,0
7311,송파구,오금동,0,1,0
7312,강동구,상일동,0,1,0
7313,서초구,방배동,0,1,0
7314,노원구,공릉동,0,1,0
7315,영등포구,영등포동,0,1,1
7316,마포구,성산동,0,1,0
7317,영등포구,당산동3가,0,1,0
7318,양천구,목동,0,1,0
7319,서대문구,홍제동,0,1,0
7320,용산구,이촌동,0,1,0
7321,송파구,오금동,0,1,1
7322,서대문구,미근동,0,1,0
7323,강북구,수유동,0,2,0
7324,강북구,미아동,0,1,0
7325,서대문구,대신동,0,1,0
7326,중구,신당동,0,1,0
7327,동대문구,제기동,0,1,0
7328,동대문구,제기동,0,1,1
7329,송파구,송파동,0,1,0
7330,관악구,신림동,0,1,1
7331,도봉구,방학동,0,2,0
7332,강동구,상일동,0,1,1
7333,동작구,상도동,0,1,0
7334,영등포구,양화동,0,1,0
7335,강남구,역삼동,0,1,0
7336,영등포구,여의도동,0,1,0
7337,서초구,반포동,0,1,0
7338,용산구,한남동,0,1,0
7339,중랑구,면목동,0,1,0
7340,동작구,상도동,0,1,0
7341,성북구,석관동,0,1,0
7342,노원구,공릉동,0,1,0
7343,영등포구,신길동,0,1,0
7344,송파구,방이동,0,1,0
7345,용산구,이촌동,0,1,0
7346,종로구,사직동,0,1,0
7347,동대문구,장안동,0,1,0
7348,중구,장충동1가,0,1,0
7349,영등포구,대림동,0,1,0
7350,강동구,천호동,0,1,2
7351,강서구,내발산동,0,2,0
7352,중랑구,묵동,0,1,0
7353,송파구,오금동,0,1,0
7354,성북구,종암동,0,1,0
7355,강남구,역삼동,0,1,0
7356,동작구,신대방동,0,1,3
7357,노원구,상계동,0,2,0
7358,서대문구,북가좌동,0,1,0
7359,마포구,도화동,0,1,2
7360,중구,황학동,0,2,0
7361,강북구,미아동,0,2,0
7362,성동구,성수동1가,0,1,0
7363,성북구,상월곡동,1,0,0
7364,중구,장충동2가,0,1,0
7365,동작구,사당동,0,1,0
7366,영등포구,영등포동1가,0,1,0
7367,관악구,신림동,0,1,0
7368,마포구,동교동,0,1,1
7369,성북구,안암동1가,0,1,0
7370,송파구,송파동,0,1,0
7371,금천구,시흥동,0,1,1
7372,송파구,문정동,0,2,0
7373,성동구,마장동,0,1,0
7374,도봉구,쌍문동,0,1,1
7375,노원구,공릉동,0,1,1
7376,구로구,고척동,0,1,2
7377,동대문구,장안동,0,1,0
7378,마포구,중동,0,1,0
7379,관악구,신림동,0,1,0
7380,마포구,망원동,0,1,0
7381,구로구,고척동,0,1,0
7382,은평구,대조동,0,1,0
7383,성북구,안암동1가,0,1,0
7384,마포구,합정동,0,1,0
7385,송파구,신천동,0,1,0
7386,성북구,장위동,1,0,0
7387,용산구,용산동2가,0,1,0
7388,동대문구,답십리동,0,1,0
7389,서초구,서초동,0,1,0
7390,강북구,미아동,0,1,0
7391,양천구,신정동,0,1,0
7392,송파구,가락동,0,1,0
7393,송파구,방이동,0,1,0
7394,용산구,청파동2가,0,1,0
7395,강북구,미아동,0,1,0
7396,양천구,신정동,0,1,0
7397,영등포구,문래동2가,0,1,0
7398,서초구,양재동,0,1,0
7399,강동구,천호동,0,1,0
7400,강남구,삼성동,0,1,0
7401,중랑구,신내동,0,1,0
7402,은평구,대조동,0,1,0
7403,영등포구,당산동3가,0,1,0
7404,마포구,성산동,0,1,0
7405,서초구,서초동,0,1,0
7406,강남구,도곡동,0,1,0
7407,중구,신당동,0,1,0
7408,용산구,한강로2가,0,1,0
7409,도봉구,쌍문동,0,2,0
7410,성북구,안암동5가,0,1,0
7411,동대문구,이문동,0,1,0
7412,은평구,불광동,0,1,0
7413,종로구,숭인동,0,1,0
7414,강동구,명일동,0,1,0
7415,강북구,수유동,0,1,2
7416,중랑구,묵동,0,1,0
7417,성북구,종암동,0,1,0
7418,서대문구,북가좌동,0,1,0
7419,영등포구,문래동1가,0,1,1
7420,영등포구,신길동,0,1,0
7421,성동구,행당동,0,1,0
7422,강북구,미아동,0,2,0
7423,성북구,종암동,0,1,0
7424,송파구,문정동,0,1,0
7425,양천구,신월동,0,1,0
7426,종로구,종로3가,0,1,0
7427,용산구,용문동,0,1,1
7428,송파구,마천동,0,1,0
7429,강남구,역삼동,0,1,0
7430,서초구,양재동,0,1,0
7431,중랑구,망우동,0,1,0
7432,용산구,용산동4가,0,2,0
7433,송파구,거여동,0,1,0
7434,강남구,역삼동,0,1,1
7435,강북구,미아동,0,1,0
7436,강남구,논현동,0,1,2
7437,강동구,암사동,0,1,0
7438,성북구,정릉동,0,1,0
7439,강동구,명일동,0,1,0
7440,금천구,독산동,0,1,0
7441,구로구,궁동,0,1,0
7442,동작구,본동,0,1,1
7443,광진구,자양동,0,1,0
7444,서초구,서초동,0,1,0
7445,양천구,신월동,0,1,0
7446,강서구,방화동,1,0,0
7447,구로구,개봉동,1,0,0
7448,성북구,동소문동3가,0,1,0
7449,강남구,논현동,0,1,0
7450,중구,신당동,0,1,1
7451,관악구,신림동,0,1,0
7452,관악구,신림동,0,1,0
7453,마포구,아현동,0,1,0
7454,중구,남대문로2가,0,1,1
7455,은평구,역촌동,0,1,0
7456,강동구,강일동,0,1,0
7457,용산구,원효로1가,0,1,0
7458,영등포구,여의도동,0,1,0
7459,송파구,방이동,0,1,0
7460,마포구,합정동,0,1,0
7461,양천구,신월동,0,1,0
7462,관악구,봉천동,0,1,1
7463,강북구,미아동,0,1,0
7464,구로구,가리봉동,0,1,0
7465,강북구,수유동,0,1,0
7466,금천구,가산동,0,1,0
7467,동대문구,장안동,0,1,0
7468,성동구,행당동,0,1,0
7469,용산구,한남동,0,1,0
7470,용산구,서빙고동,0,1,0
7471,은평구,역촌동,0,1,0
7472,동작구,사당동,0,1,0
7473,관악구,봉천동,0,1,0
7474,강서구,화곡동,0,1,0
7475,강남구,논현동,0,1,1
7476,금천구,시흥동,0,1,0
7477,성동구,성수동1가,0,1,1
7478,강동구,성내동,0,1,0
7479,노원구,상계동,0,1,0
7480,중구,황학동,0,1,0
7481,강북구,미아동,0,1,0
7482,중랑구,면목동,0,1,0
7483,관악구,봉천동,0,1,0
7484,용산구,이태원동,0,1,0
7485,강북구,수유동,0,1,0
7486,금천구,독산동,0,1,0
7487,성북구,보문동5가,0,1,0
7488,송파구,풍납동,0,1,0
7489,영등포구,당산동2가,0,1,0
7490,동대문구,용두동,0,1,0
7491,강서구,염창동,1,0,0
7492,중랑구,망우동,0,1,0
7493,구로구,항동,0,1,2
7494,구로구,고척동,0,1,1
7495,동대문구,장안동,0,1,0
7496,영등포구,대림동,0,1,0
7497,강동구,천호동,0,1,0
7498,은평구,역촌동,0,1,0
7499,강남구,역삼동,0,1,0
7500,영등포구,양평동1가,0,1,0
7501,노원구,상계동,0,1,1
7502,송파구,석촌동,0,1,0
7503,영등포구,신길동,0,1,0
7504,강남구,논현동,0,1,0
7505,관악구,신림동,0,1,0
7506,송파구,잠실동,0,1,0
7507,성동구,마장동,0,1,0
7508,송파구,석촌동,0,2,0
7509,강남구,역삼동,0,1,0
7510,동대문구,이문동,0,1,0
7511,강북구,수유동,0,1,1
7512,성북구,장위동,0,1,0
7513,마포구,신수동,0,1,0
7514,관악구,남현동,0,1,0
7515,도봉구,쌍문동,0,1,0
7516,용산구,서계동,0,1,0
7517,관악구,신림동,0,1,0
7518,송파구,오금동,0,1,0
7519,관악구,봉천동,0,2,0
7520,구로구,가리봉동,0,1,0
7521,동작구,상도동,0,1,0
7522,강동구,둔촌동,0,1,1
